track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
1JvUJsEgmULPbvQqYrZAgc,Linda Blair,6ZwnyHAtqKLBYwRhZePddV,Tanya Markova,5W8915sY0hhnp2mzP2g7g8,235306,2010-01-01,0,0.812,0.687,4,-4.933,1,0.0332,0.337,0.0,0.118,0.929,125.001,1JvUJsEgmULPbvQqYrZAgc,1JvUJsEgmULPbvQqYrZAgc
4H3oa8h5s2vS5hVXj9kFBn,Disney,6ZwnyHAtqKLBYwRhZePddV,Tanya Markova,5W8915sY0hhnp2mzP2g7g8,239293,2010-01-01,0,0.753,0.562,7,-7.376,1,0.0312,0.455,2.38e-06,0.14,0.548,118.159,4H3oa8h5s2vS5hVXj9kFBn,4H3oa8h5s2vS5hVXj9kFBn
5nfJWPikF5cC59dzw3Zn8u,Waltz,6Ww3OMFzCaO33ulKh1LBFN,Hale,35ijdmU6aBbUUMxFrytpPm,251840,2006,34,0.594,0.279,2,-9.798,1,0.0335,0.495,0.00236,0.11,0.0729,134.37,5nfJWPikF5cC59dzw3Zn8u,5nfJWPikF5cC59dzw3Zn8u
3p9wGvoBRMAVTYH1x3PRmo,See You,6Ww3OMFzCaO33ulKh1LBFN,Hale,7ipnlz8tLUzVBJeeZeiz2v,314791,2015-03-23,15,0.39,0.4,11,-10.048,0,0.0342,0.0538,1.52e-05,0.185,0.0962,144.158,3p9wGvoBRMAVTYH1x3PRmo,3p9wGvoBRMAVTYH1x3PRmo
5aoHDyhJrLYHkAxmR9Tuw9,One Of These Days,6Ww3OMFzCaO33ulKh1LBFN,Hale,7ipnlz8tLUzVBJeeZeiz2v,241847,2015-03-23,4,0.506,0.47,2,-8.346,0,0.028,0.179,0.113,0.0774,0.0386,114.924,5aoHDyhJrLYHkAxmR9Tuw9,5aoHDyhJrLYHkAxmR9Tuw9
4kCxFTGzIPmxNJtAiS2saf,DV,26kql5K1XVh6un3IosdIhi,Cambio,2fFOEuKdUcvTGRmk9nkvfK,166453,2004,12,0.756,0.787,9,-5.338,1,0.056,0.019,0.000844,0.0923,0.897,109.999,4kCxFTGzIPmxNJtAiS2saf,4kCxFTGzIPmxNJtAiS2saf
237AKSu8o7VanaLGBypNrt,Call Center,26kql5K1XVh6un3IosdIhi,Cambio,0WYewgox35Fo59ecSinery,247466,2007-01-01,0,0.624,0.684,7,-6.53,1,0.0291,0.0128,1.98e-05,0.268,0.543,109.974,237AKSu8o7VanaLGBypNrt,237AKSu8o7VanaLGBypNrt
3UAtn247mx5jERwy5XcEHU,Ang Ating Araw,2P1fUbY6ybDIE8JEinJHH6,Dicta License,3srsutCBHfJEmiy43qwMY5,218280,2005-09-15,31,0.316,0.857,5,-5.997,1,0.141,0.0823,0.0,0.0966,0.781,88.873,3UAtn247mx5jERwy5XcEHU,3UAtn247mx5jERwy5XcEHU
2MghoRd2uzNJo5QNnvPOww,Diktador,2P1fUbY6ybDIE8JEinJHH6,Dicta License,0m5jew3z7jBRieJLaLf3Md,213738,2019-02-22,15,0.467,0.873,0,-3.484,1,0.0915,0.0807,0.0,0.115,0.547,86.239,2MghoRd2uzNJo5QNnvPOww,2MghoRd2uzNJo5QNnvPOww
3fVJ7vmWOwUE33wJlgj6R9,Ang Bagong Ako,552jNI1kUtB1FPRZFliQxc,Loonie,20Y13ur8JoRau2UH1WcVZO,238213,2013-01-01,32,0.554,0.947,4,-5.464,0,0.133,0.0092,0.0,0.0754,0.826,107.922,3fVJ7vmWOwUE33wJlgj6R9,3fVJ7vmWOwUE33wJlgj6R9
3pqjZAp6tlGAf2kjrpwkIr,Manila,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,4waIadMFz3gScYxLZPK7q0,212333,2017-09-15,25,0.624,0.875,8,-4.259,1,0.0525,0.00538,0.002,0.321,0.565,126.0,3pqjZAp6tlGAf2kjrpwkIr,3pqjZAp6tlGAf2kjrpwkIr
3dzkmHFF9Ph26YtAZ8Q1ZT,Bagong Bayani,2P1fUbY6ybDIE8JEinJHH6,Dicta License,5PUaeZuEuJWdPytxk4F3yC,183726,2018-11-30,0,0.492,0.876,4,-4.809,0,0.35,0.188,0.00103,0.132,0.311,176.419,3dzkmHFF9Ph26YtAZ8Q1ZT,3dzkmHFF9Ph26YtAZ8Q1ZT
124CC3VbOtYj0WFVt2wugf,10x Karma,5YsndgekQun1kkoLbLtnaj,Cheese,57HjQiKphRvshgRDsdRh96,330840,2005,14,0.363,0.911,11,-10.469,0,0.088,0.0442,0.00312,0.123,0.173,120.755,124CC3VbOtYj0WFVt2wugf,124CC3VbOtYj0WFVt2wugf
3RCno6qz1Rop4jMTblHBr2,The Crown,50ifAXDdkDGG0RTON2If8K,Slapshock,1Qx1zawesw3DBuoLlXlnfc,184889,2014-04-26,26,0.573,0.96,7,-4.4,1,0.0838,0.000204,0.000362,0.0661,0.374,100.062,3RCno6qz1Rop4jMTblHBr2,3RCno6qz1Rop4jMTblHBr2
6nwknVREvblaRFl0z5t5qG,Fine,5YsndgekQun1kkoLbLtnaj,Cheese,57HjQiKphRvshgRDsdRh96,268066,2005,12,0.403,0.914,1,-9.29,0,0.0715,0.141,0.0,0.0573,0.224,110.43,6nwknVREvblaRFl0z5t5qG,6nwknVREvblaRFl0z5t5qG
3JWzobHR0a0g2CpV17tFzT,Adios,50ifAXDdkDGG0RTON2If8K,Slapshock,7rVft3qUG4uSK7pen6WBWY,274653,2006-11-30,43,0.508,0.841,8,-6.123,1,0.0559,3.9e-05,2.02e-05,0.511,0.338,116.638,3JWzobHR0a0g2CpV17tFzT,3JWzobHR0a0g2CpV17tFzT
73GCeU1S4mfzNb7SxUZrw0,Smoke Under the Table,2P1fUbY6ybDIE8JEinJHH6,Dicta License,4kW1t0KfxmAaKoDkZpvih9,355746,2003-01-30,18,0.423,0.676,2,-7.873,1,0.0423,0.0797,9.68e-05,0.307,0.61,151.414,73GCeU1S4mfzNb7SxUZrw0,73GCeU1S4mfzNb7SxUZrw0
1ATWrKgTGpGntwbBJ5DSPu,Unshakable: Tribute and Benefit for the Victims of Typhoon Haiyan,50ifAXDdkDGG0RTON2If8K,Slapshock,0bo7B792oUIFtJBK5AH1vt,248994,2013-12-05,19,0.496,0.75,4,-6.88,1,0.0367,0.00874,0.00012,0.164,0.329,147.888,1ATWrKgTGpGntwbBJ5DSPu,1ATWrKgTGpGntwbBJ5DSPu
2PHPkHuTnvnL3uf1TH46Dd,Burning Streets of Love and Hate,2P1fUbY6ybDIE8JEinJHH6,Dicta License,4kW1t0KfxmAaKoDkZpvih9,212106,2003-01-30,13,0.362,0.895,11,-5.265,0,0.107,8.47e-05,0.344,0.186,0.557,110.885,2PHPkHuTnvnL3uf1TH46Dd,2PHPkHuTnvnL3uf1TH46Dd
4uUw3sjynj8v3Vs4RFrr5r,"Soul Searching - Live From Metrotent, Manila / 2015",18B9mAtwCLjkXGMlBtH1LZ,Urbandub,5arAzZdbqHgN4cffUISYAq,221426,2016-03-25,0,0.252,0.952,1,-4.628,0,0.116,0.00222,0.0,0.147,0.425,152.036,4uUw3sjynj8v3Vs4RFrr5r,4uUw3sjynj8v3Vs4RFrr5r
2vxOHM0WSHwvUZuQw21LBs,Criminal,2P1fUbY6ybDIE8JEinJHH6,Dicta License,4kW1t0KfxmAaKoDkZpvih9,223626,2003-01-30,12,0.337,0.871,9,-7.289,1,0.114,0.000203,0.000183,0.447,0.247,127.141,2vxOHM0WSHwvUZuQw21LBs,2vxOHM0WSHwvUZuQw21LBs
4Y3EJwLVgStrfIjA2pwqwf,Pintura,5kUrUkpqUuCYX0eLEhvcQ3,Kjwan,6YOaCvMZqacvCIqqcCZtbs,252546,2006-05-21,32,0.472,0.818,6,-6.433,1,0.0468,0.000429,7.79e-06,0.604,0.654,150.479,4Y3EJwLVgStrfIjA2pwqwf,4Y3EJwLVgStrfIjA2pwqwf
6OYCb3ucDIOiuLhYdgANS7,Lifeline,5kUrUkpqUuCYX0eLEhvcQ3,Kjwan,0sHuKSKDq7QnKIMJyxHBQP,372000,2009-01-01,0,0.458,0.939,11,-4.727,1,0.0574,0.0205,1.02e-06,0.354,0.475,145.982,6OYCb3ucDIOiuLhYdgANS7,6OYCb3ucDIOiuLhYdgANS7
7rUJZPUsFqvnp7TSXAT6Tp,Wakasan,3JcopgtsIIA9bDz5DyX9e6,Razorback,1SLcanUigu4G0e71U37ryQ,287076,2015-11-25,20,0.477,0.798,6,-6.884,1,0.047,0.0196,0.000178,0.0642,0.365,88.67,7rUJZPUsFqvnp7TSXAT6Tp,7rUJZPUsFqvnp7TSXAT6Tp
5dZImqCBKgo8e1SFUp22j7,Daan,5kUrUkpqUuCYX0eLEhvcQ3,Kjwan,6YOaCvMZqacvCIqqcCZtbs,218066,2006-05-21,10,0.419,0.844,8,-5.277,1,0.0412,0.0195,1.7e-05,0.379,0.553,160.77,5dZImqCBKgo8e1SFUp22j7,5dZImqCBKgo8e1SFUp22j7
0wXljdo6ljKhPaPRth0UKe,Never Will I Forget,18B9mAtwCLjkXGMlBtH1LZ,Urbandub,5SkiI4hsRkVMWlpv7J1b06,287373,2013-01-01,0,0.566,0.904,6,-4.025,1,0.0434,0.00919,0.0,0.54,0.454,127.963,0wXljdo6ljKhPaPRth0UKe,0wXljdo6ljKhPaPRth0UKe
4se9XLOfzjoRUM7GGHXenZ,Sonic Assault,6S6hmIjMYHJIIJJfVshpGO,Kapatid,6OagV3jtM0x7XzbvNfGv9W,173466,2003-04-25,7,0.729,0.863,2,-10.289,0,0.113,0.101,0.05,0.36,0.562,137.66,4se9XLOfzjoRUM7GGHXenZ,4se9XLOfzjoRUM7GGHXenZ
6qORjPywRg4PorHCqvhPE2,Giyang,3JcopgtsIIA9bDz5DyX9e6,Razorback,5der9E8SERAuFFDPlNZMwC,229706,1995,33,0.412,0.66,7,-14.612,1,0.036,0.0227,2.47e-05,0.36,0.745,117.968,6qORjPywRg4PorHCqvhPE2,6qORjPywRg4PorHCqvhPE2
5JPp83mqhaFjQ4ubLzk4kn,Direction,50ifAXDdkDGG0RTON2If8K,Slapshock,1QZJbQ0cwp7Fc2XK69SQ7y,220613,2006-05-29,34,0.447,0.941,8,-5.195,1,0.043,6.79e-06,0.00101,0.241,0.25,138.107,5JPp83mqhaFjQ4ubLzk4kn,5JPp83mqhaFjQ4ubLzk4kn
3uTjVBsA2pb7E5C7wDOEAF,Last Time,7vbAIeiw0afuAqTiReJItY,Typecast,0MRR0NDZvTQfpsCzX0VJRn,255538,2016-03-18,29,0.203,0.895,9,-5.404,1,0.0576,1.62e-05,0.238,0.459,0.228,86.263,3uTjVBsA2pb7E5C7wDOEAF,3uTjVBsA2pb7E5C7wDOEAF
0L9BKdKCdliwoqIKdK7pu8,Panaginip - 2005 Digital Remaster;,0WgggXT26SjnWxvq8IHjXC,P.O.T.,0QtH5o0Ox9yFP5YIBqIYUZ,265200,2007-01-31,38,0.525,0.694,6,-6.142,0,0.092,0.364,0.0,0.159,0.648,152.579,0L9BKdKCdliwoqIKdK7pu8,0L9BKdKCdliwoqIKdK7pu8
64my5Z1kqmOqNoUIKx8eJk,Two,13NWXNFkLPeKwVTNCwzVCj,Earthmover,4wIOO6oYKGhLPXgLcx57A6,414720,2015-07-17,8,0.245,0.493,7,-8.43,1,0.0354,0.00816,0.803,0.101,0.0395,155.978,64my5Z1kqmOqNoUIKx8eJk,64my5Z1kqmOqNoUIKx8eJk
4258B6OkvjfolIYTr2ce0C,20/20,4QHUb6DgBCnLZTOAIinoQG,Pupil,1EW1uFwPsNU9iO5DnFvNMG,319613,2011-01-21,24,0.562,0.865,4,-4.421,1,0.061,0.0191,0.000122,0.0864,0.482,125.056,4258B6OkvjfolIYTr2ce0C,4258B6OkvjfolIYTr2ce0C
2ud8okkszbYB27r6GYuK9w,Center of the Sun,15JvurCmjijcX51RSwsSFc,Wolfgang,5HPjkpDpw2pPUKEYYBHMU3,196280,2009-07-17,15,0.288,0.981,11,-5.779,1,0.0973,0.0949,0.00553,0.977,0.114,90.434,2ud8okkszbYB27r6GYuK9w,2ud8okkszbYB27r6GYuK9w
5MCEuarmBI3aeWuPO5tWGh,The Infatuation Is Always There,7vbAIeiw0afuAqTiReJItY,Typecast,0MRR0NDZvTQfpsCzX0VJRn,241123,2016-03-18,22,0.155,0.943,9,-5.019,0,0.21,5.08e-05,0.1,0.117,0.252,72.181,5MCEuarmBI3aeWuPO5tWGh,5MCEuarmBI3aeWuPO5tWGh
0xwAaGTT8wlcAWihJIRN7y,Super Proxy,3JcopgtsIIA9bDz5DyX9e6,Razorback,0LSMgVGyE3CJJ8Zg3AS9Np,345813,2012-05-09,0,0.532,0.951,1,-3.736,1,0.115,0.167,0.0,0.0585,0.532,127.562,0xwAaGTT8wlcAWihJIRN7y,0xwAaGTT8wlcAWihJIRN7y
2ROmHMpFDQ0L2EUPfJ2QVZ,Dulo Ng Dila,4QHUb6DgBCnLZTOAIinoQG,Pupil,4crUKuHgrxZr5FZ0TMJSfc,235573,2005-11-09,25,0.565,0.897,0,-4.558,1,0.0374,0.00172,0.000645,0.0648,0.545,119.958,2ROmHMpFDQ0L2EUPfJ2QVZ,2ROmHMpFDQ0L2EUPfJ2QVZ
0YKZKQDgj2QdXRXbSpLDfB,Aking Pangako,5kUrUkpqUuCYX0eLEhvcQ3,Kjwan,6iR6ubr14wcuF9VafyvUVg,205000,2014-01-01,13,0.496,0.87,6,-3.425,1,0.0404,0.00227,0.00239,0.315,0.606,174.059,0YKZKQDgj2QdXRXbSpLDfB,0YKZKQDgj2QdXRXbSpLDfB
7BpvqmAVF67zS7kaDl3Bi3,Daloy Ng Kamalayan,2P1fUbY6ybDIE8JEinJHH6,Dicta License,3srsutCBHfJEmiy43qwMY5,179520,2005-09-15,22,0.292,0.881,9,-5.379,1,0.104,0.0903,0.0,0.238,0.679,173.339,7BpvqmAVF67zS7kaDl3Bi3,7BpvqmAVF67zS7kaDl3Bi3
107ns3eCjDJWc9ueVsOgaw,Castaway,5trD8XVjLto1USvIlcw1Ak,FRANCO,3CFcrOwDZHq8qEtYLXPv3C,270986,2009-01-01,0,0.383,0.85,8,-3.613,1,0.0622,0.000591,0.00234,0.238,0.294,155.872,107ns3eCjDJWc9ueVsOgaw,107ns3eCjDJWc9ueVsOgaw
1w3cfXzau4b3WvJ3seqKrW,K.U.P.A.L.,4dlsoFRsNu2hApC2vQSx7b,Oktaves,03hCJRTza8J1LlWR19wSVM,208533,2012-01-01,14,0.559,0.848,9,-5.216,1,0.0423,0.0241,5.69e-06,0.189,0.801,129.97,1w3cfXzau4b3WvJ3seqKrW,1w3cfXzau4b3WvJ3seqKrW
4IHEVkUsz2sEYtfqCwvTCU,Chasing Reverie,13NWXNFkLPeKwVTNCwzVCj,Earthmover,2U3oY4nQHzwM6vZp4P5l0N,289488,2015-07-21,7,0.47,0.462,0,-8.538,1,0.0407,0.0279,0.945,0.124,0.0393,116.986,4IHEVkUsz2sEYtfqCwvTCU,4IHEVkUsz2sEYtfqCwvTCU
5fRY4udxN9pTu9p6CLv7Xu,Payaso,3JcopgtsIIA9bDz5DyX9e6,Razorback,6cRskP1IHeVwnsoo6OYWTt,311773,2006,31,0.538,0.937,9,-7.057,1,0.043,0.0232,0.00171,0.365,0.652,120.771,5fRY4udxN9pTu9p6CLv7Xu,5fRY4udxN9pTu9p6CLv7Xu
5UwEOdcJfbATw8iNU3JVMu,Sana Ikaw,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,4waIadMFz3gScYxLZPK7q0,204906,2017-09-15,20,0.582,0.836,3,-3.453,1,0.0432,0.00155,0.0038,0.0558,0.69,145.909,5UwEOdcJfbATw8iNU3JVMu,5UwEOdcJfbATw8iNU3JVMu
1pVI721VFVo7OnAFgUNClS,Sugat,2P1fUbY6ybDIE8JEinJHH6,Dicta License,3srsutCBHfJEmiy43qwMY5,202160,2005-09-15,19,0.4,0.798,11,-5.745,0,0.124,0.0774,0.0,0.0843,0.63,122.239,1pVI721VFVo7OnAFgUNClS,1pVI721VFVo7OnAFgUNClS
6qyhXumg1l87QCRdhOQsXv,Pause,5kUrUkpqUuCYX0eLEhvcQ3,Kjwan,6D58ApKnVBlnHWHdVyUkSy,338128,2009-03-31,27,0.497,0.89,11,-5.127,1,0.0393,0.000233,0.0188,0.295,0.677,139.959,6qyhXumg1l87QCRdhOQsXv,6qyhXumg1l87QCRdhOQsXv
0m0eKNFYtdbFKDacuOL50c,Mondaze,5trD8XVjLto1USvIlcw1Ak,FRANCO,1zbMuq6FMwrfvaQF6O1z9K,283419,2018-02-02,29,0.516,0.936,8,-3.442,0,0.0562,0.00196,0.000635,0.13,0.36,129.931,0m0eKNFYtdbFKDacuOL50c,0m0eKNFYtdbFKDacuOL50c
1PjtK557YhjOAOXcNsEdXB,One Step,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,4waIadMFz3gScYxLZPK7q0,210066,2017-09-15,21,0.709,0.795,11,-4.985,1,0.0279,0.0116,0.0103,0.121,0.816,116.966,1PjtK557YhjOAOXcNsEdXB,1PjtK557YhjOAOXcNsEdXB
2HYoNr5hjZPLJAxM6fxEMr,Meron Ba,5kUrUkpqUuCYX0eLEhvcQ3,Kjwan,6D58ApKnVBlnHWHdVyUkSy,264307,2009-03-31,17,0.662,0.651,8,-7.363,1,0.0316,0.0798,0.0393,0.166,0.602,119.989,2HYoNr5hjZPLJAxM6fxEMr,2HYoNr5hjZPLJAxM6fxEMr
3kjUGajRfsILUxtYaS6xdJ,Selos,6baezjDaGyBqrW8xGqw3a5,Sandwich,5DzbU8g7NbVAOVYiK5wiaS,237388,2008,24,0.65,0.755,11,-8.358,0,0.0324,0.0015,0.000311,0.319,0.34,129.928,3kjUGajRfsILUxtYaS6xdJ,3kjUGajRfsILUxtYaS6xdJ
135FvhxXG0DjQu9Yge4lU8,Mula Ngayon,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,4waIadMFz3gScYxLZPK7q0,321560,2017-09-15,21,0.396,0.594,11,-6.497,1,0.024,0.0377,0.00468,0.115,0.244,90.242,135FvhxXG0DjQu9Yge4lU8,135FvhxXG0DjQu9Yge4lU8
64rCafTOSeOpcyIn8uwY1m,Huling Sayaw,2vTbuBRo7ACOZ3JsCnaL7S,Kyla,1gAWGdWZJ9pker82eHRJtP,261066,2015-10-01,29,0.608,0.317,4,-7.541,1,0.0271,0.869,0.0,0.149,0.329,134.984,64rCafTOSeOpcyIn8uwY1m,64rCafTOSeOpcyIn8uwY1m
6neOIZ8nrQTVUEhV1Phtx4,Inosente Lang Ang Nagtataka,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,2YzQIJTVN5myQiM2kh6ruH,241480,2010-05-18,0,0.574,0.831,2,-4.915,1,0.057,0.000325,6.54e-05,0.395,0.451,107.412,6neOIZ8nrQTVUEhV1Phtx4,6neOIZ8nrQTVUEhV1Phtx4
0iK8XIsaTUrAlObu1DokUk,Best I Ever,5trD8XVjLto1USvIlcw1Ak,FRANCO,1zbMuq6FMwrfvaQF6O1z9K,306357,2018-02-02,30,0.35,0.94,11,-3.292,1,0.0802,0.00038,0.000157,0.388,0.339,167.949,0iK8XIsaTUrAlObu1DokUk,0iK8XIsaTUrAlObu1DokUk
5TrNQ6vHsEydfxziphpuwY,Irena,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,4waIadMFz3gScYxLZPK7q0,210106,2017-09-15,13,0.348,0.869,8,-5.799,1,0.0636,0.0285,0.000217,0.0998,0.386,102.754,5TrNQ6vHsEydfxziphpuwY,5TrNQ6vHsEydfxziphpuwY
78fMq4Qz7TD99LZ9v6zKUp,Agimat,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,5A4jUN5pCF8DqsXj5Z36Uv,260000,2017-12-09,0,0.525,0.892,8,-4.824,1,0.0482,0.00401,6.88e-06,0.0631,0.348,89.992,78fMq4Qz7TD99LZ9v6zKUp,78fMq4Qz7TD99LZ9v6zKUp
6J3W9ohOgocstaaeKt5EXf,Perfect Posture,7vbAIeiw0afuAqTiReJItY,Typecast,7LP3r13VpLCWDvDEah9FYk,271200,2018-10-16,34,0.373,0.302,3,-11.022,0,0.0365,0.191,0.00272,0.11,0.21,127.638,6J3W9ohOgocstaaeKt5EXf,6J3W9ohOgocstaaeKt5EXf
4lbhrqTF0H9egqVpZnRe4w,Atake,50ifAXDdkDGG0RTON2If8K,Slapshock,1kWz7RQJMGa4sPk6IQiNfT,244767,2017-11-30,35,0.544,0.978,7,-4.077,1,0.12,0.000298,3.69e-06,0.348,0.433,95.0,4lbhrqTF0H9egqVpZnRe4w,4lbhrqTF0H9egqVpZnRe4w
4kHYNug84HGEdCIRppp7To,Ikot,4dlsoFRsNu2hApC2vQSx7b,Oktaves,03hCJRTza8J1LlWR19wSVM,261266,2012-01-01,27,0.441,0.439,5,-9.699,1,0.0311,0.554,0.000225,0.112,0.672,73.113,4kHYNug84HGEdCIRppp7To,4kHYNug84HGEdCIRppp7To
5r5Jr9Iv0VwSpOZeEZqSnK,Taguan,09rLA0cKyHsr41JVjhgJ2O,ST. WOLF,2CqMm53Y6U7jWgF7UHNt9n,226600,2018-06-27,18,0.66,0.833,5,-4.064,0,0.0374,0.000451,0.0246,0.0506,0.6,99.963,5r5Jr9Iv0VwSpOZeEZqSnK,5r5Jr9Iv0VwSpOZeEZqSnK
45Nm4dwbrahPabtJQj8Cf0,Ang Pinagmulan,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5jgXF7anE9kA011VqS44y0,231289,2020-02-07,45,0.55,0.763,7,-5.958,0,0.0345,0.00366,0.0206,0.226,0.532,95.0,45Nm4dwbrahPabtJQj8Cf0,45Nm4dwbrahPabtJQj8Cf0
6yWNIYUSbvSXeLWZoCEX40,Mulat Na Mata,7vbAIeiw0afuAqTiReJItY,Typecast,42TGglmGv81skHsPygYt8N,259681,2019-03-13,23,0.437,0.924,6,-4.054,1,0.0473,0.00257,0.0129,0.0697,0.229,149.94,6yWNIYUSbvSXeLWZoCEX40,6yWNIYUSbvSXeLWZoCEX40
19K31Q94ImW3ymzYZv4v4J,Aurora Sunrise,5trD8XVjLto1USvIlcw1Ak,FRANCO,1zbMuq6FMwrfvaQF6O1z9K,292334,2018-02-02,45,0.48,0.744,1,-4.19,1,0.0549,0.009,0.0,0.0977,0.525,161.89,19K31Q94ImW3ymzYZv4v4J,19K31Q94ImW3ymzYZv4v4J
5Ls5dKs4YMyT3MBrI1EAFQ,Lost In Your Universe,5trD8XVjLto1USvIlcw1Ak,FRANCO,1zbMuq6FMwrfvaQF6O1z9K,262299,2018-02-02,38,0.671,0.804,6,-3.593,1,0.0552,0.0828,0.00163,0.182,0.887,173.998,5Ls5dKs4YMyT3MBrI1EAFQ,5Ls5dKs4YMyT3MBrI1EAFQ
6llZj9wHfbUCUjthixF9VF,Carino Brutal,50ifAXDdkDGG0RTON2If8K,Slapshock,1iZQ6qSwNzXxL91AZwq1dC,265573,2009-06-12,47,0.534,0.957,10,-4.572,0,0.116,3.07e-05,4.57e-06,0.0683,0.368,125.013,6llZj9wHfbUCUjthixF9VF,6llZj9wHfbUCUjthixF9VF
6YdUqlhnHBgxNmiwMjo7xJ,A Beautiful Diversion,5trD8XVjLto1USvIlcw1Ak,FRANCO,5hx6KldxtdThtI1cBqNG13,237040,2013-01-01,41,0.449,0.865,1,-4.334,1,0.0487,0.000335,6.37e-06,0.123,0.549,137.607,6YdUqlhnHBgxNmiwMjo7xJ,6YdUqlhnHBgxNmiwMjo7xJ
5s5nhF6J53g99Ynwxk1ZkZ,Pagbabalik Ng Kwago,6S6hmIjMYHJIIJJfVshpGO,Kapatid,6OagV3jtM0x7XzbvNfGv9W,152320,2003-04-25,8,0.683,0.795,4,-8.712,1,0.0351,0.0106,0.0515,0.112,0.749,109.688,5s5nhF6J53g99Ynwxk1ZkZ,5s5nhF6J53g99Ynwxk1ZkZ
5AE7BrsJZQc6UZhskcGAt9,Gravity,18B9mAtwCLjkXGMlBtH1LZ,Urbandub,3tZOxpthJKnRMzZXuJayAN,238280,2009-01-01,32,0.617,0.889,8,-5.412,0,0.0328,0.00367,0.0,0.261,0.419,95.033,5AE7BrsJZQc6UZhskcGAt9,5AE7BrsJZQc6UZhskcGAt9
7hMzeXaaSS2x06sIYRhAzJ,Munting Paraiso,3JcopgtsIIA9bDz5DyX9e6,Razorback,6cRskP1IHeVwnsoo6OYWTt,339053,2006,27,0.47,0.756,0,-7.871,1,0.0579,0.105,1.37e-06,0.322,0.673,81.155,7hMzeXaaSS2x06sIYRhAzJ,7hMzeXaaSS2x06sIYRhAzJ
6rjeuEz8pP9HJ9A41IMGl7,Krus,6M0MpnwmM5ypkHNBJDQnIu,Greyhoundz,7dDgp5P4r533dqffBdenj3,292417,2018-02-09,30,0.515,0.993,7,-4.466,1,0.0738,0.00516,0.0,0.109,0.447,91.002,6rjeuEz8pP9HJ9A41IMGl7,6rjeuEz8pP9HJ9A41IMGl7
4OKYJjY2vg8SRLmfxc8wCC,Darkness Fell,15JvurCmjijcX51RSwsSFc,Wolfgang,6SGmEn2WpEnIapDrGLvaW1,329381,2004-07-21,36,0.449,0.323,11,-17.175,1,0.0332,0.00408,4.23e-06,0.0606,0.548,75.082,4OKYJjY2vg8SRLmfxc8wCC,4OKYJjY2vg8SRLmfxc8wCC
3AwC45myFy1RldSF5HtwxZ,Dagat Ng Apoy,7F9tLNLBhpF8CBucAx4RIH,Valley of Chrome,0pR7FK4kwx3D1GsJoWW2Yl,239040,2012-03-20,25,0.382,0.972,6,-2.881,0,0.182,3.48e-05,0.000177,0.363,0.371,160.006,3AwC45myFy1RldSF5HtwxZ,3AwC45myFy1RldSF5HtwxZ
2O89bTOUN4zLmOhQtfrn88,Visions,6S6hmIjMYHJIIJJfVshpGO,Kapatid,6OagV3jtM0x7XzbvNfGv9W,271440,2003-04-25,8,0.733,0.517,9,-9.754,0,0.0473,0.198,0.00211,0.146,0.83,150.014,2O89bTOUN4zLmOhQtfrn88,2O89bTOUN4zLmOhQtfrn88
30aF6TdRnRj31kPGxehsJ4,Saglit,4iCXhwhRhgWLl57sj9hhbY,Hilera,3eCXSOHx7O1ZR8MvjUm4Xz,221642,2020-01-03,10,0.563,0.797,9,-4.093,1,0.0372,0.00524,0.00141,0.0837,0.421,138.045,30aF6TdRnRj31kPGxehsJ4,30aF6TdRnRj31kPGxehsJ4
2KoQubVoECEd0xszg5083Z,Trip,0do3DwgbF0O2n01aZJ61th,Radioactive Sago Project,75VSW22AgnadSIG6ISkXk1,211960,2014-07-19,18,0.486,0.787,5,-6.912,0,0.134,0.208,0.00568,0.716,0.728,104.222,2KoQubVoECEd0xszg5083Z,2KoQubVoECEd0xszg5083Z
2KDfeCNVotgMI1n94hspdR,Salita,2P1fUbY6ybDIE8JEinJHH6,Dicta License,6SXDGtBuIJqPZvvihsM2X1,190526,2020-06-19,7,0.757,0.603,2,-7.368,1,0.252,0.539,0.000115,0.109,0.235,175.247,2KDfeCNVotgMI1n94hspdR,2KDfeCNVotgMI1n94hspdR
5FMAZbC2v2QQn7W7EL8XlN,Inosenteng Bala,2P1fUbY6ybDIE8JEinJHH6,Dicta License,12N9HqOSexsB6lCF3KAiRk,230468,2020-09-21,12,0.596,0.685,7,-4.461,1,0.0724,0.0422,0.0,0.114,0.0739,131.844,5FMAZbC2v2QQn7W7EL8XlN,5FMAZbC2v2QQn7W7EL8XlN
